ocel_id;ocel_time;p_duration[s];s_co2e[kg];i_electric-from-grid-de[kWh];i_gas_input[Wh];i_emission-of-burn[Wh]
e_heat_4707;2023-04-06 08:19:42;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4708;2023-04-06 08:19:55;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4709;2023-04-06 08:20:09;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4710;2023-04-06 08:20:25;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4711;2023-04-06 08:20:37;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4712;2023-04-06 08:20:56;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4713;2023-04-06 08:21:08;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4714;2023-04-06 08:21:21;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4715;2023-04-06 08:21:34;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4716;2023-04-06 08:21:49;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4717;2023-04-06 08:22:04;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4718;2023-04-06 08:22:20;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4719;2023-04-06 08:22:32;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4720;2023-04-06 08:22:48;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4721;2023-04-06 08:23:03;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4722;2023-04-06 08:23:19;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4723;2023-04-06 08:23:29;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4724;2023-04-06 08:23:43;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4725;2023-04-06 08:24:02;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4726;2023-04-06 08:24:14;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4727;2023-04-06 08:24:26;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4728;2023-04-06 08:24:40;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4729;2023-04-06 08:24:55;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4730;2023-04-06 08:25:11;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4731;2023-04-06 08:25:25;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4732;2023-04-06 08:25:39;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4733;2023-04-06 08:25:56;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4734;2023-04-06 08:26:07;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4735;2023-04-06 08:26:23;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4736;2023-04-06 08:26:37;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4737;2023-04-06 08:26:52;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4738;2023-04-06 08:27:05;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4739;2023-04-06 08:27:19;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4740;2023-04-06 08:27:36;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4741;2023-04-06 08:27:48;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4742;2023-04-06 08:28:00;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4743;2023-04-06 08:28:17;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4744;2023-04-06 08:28:29;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4745;2023-04-06 08:28:43;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4746;2023-04-06 08:28:55;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4747;2023-04-06 08:29:12;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4748;2023-04-06 08:29:27;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4749;2023-04-06 08:29:42;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4750;2023-04-06 08:29:55;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4751;2023-04-06 08:30:08;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4752;2023-04-06 08:30:23;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4753;2023-04-06 08:30:37;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4754;2023-04-06 08:30:53;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4755;2023-04-06 08:31:06;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4756;2023-04-06 08:31:19;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4757;2023-04-06 08:31:35;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4758;2023-04-06 08:31:50;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4759;2023-04-06 08:32:05;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4760;2023-04-06 08:32:15;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4761;2023-04-06 08:32:30;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4762;2023-04-06 08:32:44;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4763;2023-04-06 08:32:58;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4764;2023-04-06 08:33:12;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4765;2023-04-06 08:33:26;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4766;2023-04-06 08:33:42;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4767;2023-04-06 08:33:58;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4768;2023-04-06 08:34:11;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4769;2023-04-06 08:34:21;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4770;2023-04-06 08:34:38;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4771;2023-04-06 08:34:53;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4772;2023-04-06 08:35:07;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4773;2023-04-06 08:35:23;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4774;2023-04-06 08:35:35;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4775;2023-04-06 08:35:52;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4776;2023-04-06 08:36:03;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4777;2023-04-06 08:36:20;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4778;2023-04-06 08:36:32;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4779;2023-04-06 08:36:45;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4780;2023-04-06 08:37:03;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4781;2023-04-06 08:37:20;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4782;2023-04-06 08:37:30;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4783;2023-04-06 08:37:43;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4784;2023-04-06 08:37:58;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4785;2023-04-06 08:38:15;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4786;2023-04-06 08:38:29;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4787;2023-04-06 08:38:42;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4788;2023-04-06 08:38:57;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4789;2023-04-06 08:39:09;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4790;2023-04-06 08:39:27;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4791;2023-04-06 08:39:40;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4792;2023-04-06 08:39:57;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4793;2023-04-06 08:40:10;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4794;2023-04-06 08:40:21;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4795;2023-04-06 08:40:35;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4796;2023-04-06 08:40:51;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4797;2023-04-06 08:41:02;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4798;2023-04-06 08:41:18;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4799;2023-04-06 08:41:34;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4800;2023-04-06 08:41:47;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4801;2023-04-06 08:42:02;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4802;2023-04-06 08:42:18;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4803;2023-04-06 08:42:31;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4804;2023-04-06 08:42:45;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4805;2023-04-06 08:43:02;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4806;2023-04-06 08:43:13;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4807;2023-04-06 08:43:29;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4808;2023-04-06 08:43:43;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4809;2023-04-06 08:43:57;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4810;2023-04-06 08:44:11;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4811;2023-04-06 08:44:28;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4812;2023-04-06 08:44:40;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4813;2023-04-06 08:44:53;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4814;2023-04-06 08:45:09;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4815;2023-04-06 08:45:24;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4816;2023-04-06 08:45:35;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4817;2023-04-06 08:45:51;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4818;2023-04-06 08:46:07;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4819;2023-04-06 08:46:17;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4820;2023-04-06 08:46:33;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4821;2023-04-06 08:46:48;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4822;2023-04-06 08:47:02;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4823;2023-04-06 08:47:19;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4824;2023-04-06 08:47:29;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4825;2023-04-06 08:47:43;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4826;2023-04-06 08:47:59;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4827;2023-04-06 08:48:14;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4828;2023-04-06 08:48:27;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4829;2023-04-06 08:48:41;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4830;2023-04-06 08:48:56;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4831;2023-04-06 08:49:10;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4832;2023-04-06 08:49:24;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4833;2023-04-06 08:49:37;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4834;2023-04-06 08:49:53;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4835;2023-04-06 08:50:07;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4836;2023-04-06 08:50:21;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4837;2023-04-06 08:50:37;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4838;2023-04-06 08:50:51;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4839;2023-04-06 08:51:04;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4840;2023-04-06 08:51:17;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4841;2023-04-06 08:51:33;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4842;2023-04-06 08:51:48;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4843;2023-04-06 08:52:01;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4844;2023-04-06 08:52:15;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4845;2023-04-06 08:52:28;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4846;2023-04-06 08:52:45;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4847;2023-04-06 08:52:57;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4848;2023-04-06 08:53:12;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4849;2023-04-06 08:53:28;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4850;2023-04-06 08:53:41;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4851;2023-04-06 08:53:58;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4852;2023-04-06 08:54:10;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4853;2023-04-06 08:54:24;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4854;2023-04-06 08:54:42;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4855;2023-04-06 08:54:55;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4856;2023-04-06 08:55:07;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4857;2023-04-06 08:55:21;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4858;2023-04-06 08:55:38;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4859;2023-04-06 08:55:49;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4860;2023-04-06 08:56:06;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4861;2023-04-06 08:56:19;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4862;2023-04-06 08:56:33;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4863;2023-04-06 08:56:44;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4864;2023-04-06 08:57:00;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4865;2023-04-06 08:57:16;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4866;2023-04-06 08:57:34;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4867;2023-04-06 08:57:42;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4868;2023-04-06 08:57:57;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4869;2023-04-06 08:58:12;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4870;2023-04-06 08:58:27;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4871;2023-04-06 08:58:38;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4872;2023-04-06 08:58:53;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4873;2023-04-06 08:59:07;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4874;2023-04-06 08:59:20;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4875;2023-04-06 08:59:37;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4876;2023-04-06 08:59:50;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4877;2023-04-06 09:00:06;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4878;2023-04-06 09:00:20;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4879;2023-04-06 09:00:34;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4880;2023-04-06 09:00:46;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4881;2023-04-06 09:00:59;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4882;2023-04-06 09:01:17;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4883;2023-04-06 09:01:28;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4884;2023-04-06 09:01:44;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4885;2023-04-06 09:01:57;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4886;2023-04-06 09:02:11;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4887;2023-04-06 09:02:25;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4888;2023-04-06 09:02:39;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4889;2023-04-06 09:02:57;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4890;2023-04-06 09:03:10;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4891;2023-04-06 09:03:24;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4892;2023-04-06 09:03:35;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4893;2023-04-06 09:03:49;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4894;2023-04-06 09:04:02;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4895;2023-04-06 09:04:20;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4896;2023-04-06 09:04:33;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4897;2023-04-06 09:04:47;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4898;2023-04-06 09:05:00;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4899;2023-04-06 09:05:15;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4900;2023-04-06 09:05:28;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4901;2023-04-06 09:05:44;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4902;2023-04-06 09:06:00;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4903;2023-04-06 09:06:12;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4904;2023-04-06 09:06:27;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4905;2023-04-06 09:06:41;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4906;2023-04-06 09:06:57;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4907;2023-04-06 09:07:09;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4908;2023-04-06 09:07:25;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4909;2023-04-06 09:07:39;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4910;2023-04-06 09:07:53;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4911;2023-04-06 09:08:08;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4912;2023-04-06 09:08:21;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4913;2023-04-06 09:08:35;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4914;2023-04-06 09:08:51;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4915;2023-04-06 09:09:07;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4916;2023-04-06 09:09:20;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4917;2023-04-06 09:09:36;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4918;2023-04-06 09:09:50;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4919;2023-04-06 09:10:05;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4920;2023-04-06 09:10:17;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4921;2023-04-06 09:10:33;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4922;2023-04-06 09:10:47;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4923;2023-04-06 09:11:03;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4924;2023-04-06 09:11:15;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4925;2023-04-06 09:11:29;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4926;2023-04-06 09:11:43;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4927;2023-04-06 09:11:58;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4928;2023-04-06 09:12:14;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4929;2023-04-06 09:12:25;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4930;2023-04-06 09:12:39;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4931;2023-04-06 09:12:55;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4932;2023-04-06 09:13:07;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4933;2023-04-06 09:13:22;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4934;2023-04-06 09:13:36;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4935;2023-04-06 09:13:49;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4936;2023-04-06 09:14:08;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4937;2023-04-06 09:14:18;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4938;2023-04-06 09:14:34;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4939;2023-04-06 09:14:49;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4940;2023-04-06 09:15:01;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4941;2023-04-06 09:15:17;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4942;2023-04-06 09:15:31;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4943;2023-04-06 09:15:44;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4944;2023-04-06 09:15:58;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4945;2023-04-06 09:16:12;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4946;2023-04-06 09:16:30;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4947;2023-04-06 09:16:42;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4948;2023-04-06 09:16:54;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4949;2023-04-06 09:17:11;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4950;2023-04-06 09:17:23;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4951;2023-04-06 09:17:38;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4952;2023-04-06 09:17:54;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4953;2023-04-06 09:18:08;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4954;2023-04-06 09:18:23;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4955;2023-04-06 09:18:33;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4956;2023-04-06 09:18:48;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4957;2023-04-06 09:19:05;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4958;2023-04-06 09:19:18;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4959;2023-04-06 09:19:32;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4960;2023-04-06 09:19:45;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4961;2023-04-06 09:20:01;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4962;2023-04-06 09:20:16;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4963;2023-04-06 09:20:29;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4964;2023-04-06 09:20:46;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4965;2023-04-06 09:21:03;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4966;2023-04-06 09:21:14;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4967;2023-04-06 09:21:27;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4968;2023-04-06 09:21:42;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4969;2023-04-06 09:21:56;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4970;2023-04-06 09:22:10;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4971;2023-04-06 09:22:24;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4972;2023-04-06 09:22:39;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4973;2023-04-06 09:22:56;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4974;2023-04-06 09:23:06;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4975;2023-04-06 09:23:23;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4976;2023-04-06 09:23:37;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4977;2023-04-06 09:23:51;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4978;2023-04-06 09:24:05;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4979;2023-04-06 09:24:17;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4980;2023-04-06 09:24:30;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4981;2023-04-06 09:24:49;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4982;2023-04-06 09:25:04;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4983;2023-04-06 09:25:16;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4984;2023-04-06 09:25:33;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4985;2023-04-06 09:25:43;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4986;2023-04-06 09:25:55;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4987;2023-04-06 09:26:10;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4988;2023-04-06 09:26:28;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4989;2023-04-06 09:26:41;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4990;2023-04-06 09:26:53;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4991;2023-04-06 09:27:07;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4992;2023-04-06 09:27:22;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4993;2023-04-06 09:27:39;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4994;2023-04-06 09:27:51;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4995;2023-04-06 09:28:08;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4996;2023-04-06 09:28:17;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4997;2023-04-06 09:28:37;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4998;2023-04-06 09:28:47;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_4999;2023-04-06 09:29:01;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_5000;2023-04-06 09:29:20;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_5001;2023-04-06 09:29:28;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_5002;2023-04-06 09:29:44;900.0;0.0138019093344;0.02;0.49392;0.49392
